,longitude,latitude
0,40.59914959890934,140.4812741353665
1,40.599149198524465,140.48139227074066
2,40.59914879813959,140.4815104061148
3,40.59917645091613,140.4816165286795
4,40.599229902566606,140.48171160375645
5,40.599283354217086,140.4818066788334
6,40.59933680586756,140.48190175391036
7,40.599389848275756,140.481997221778
8,40.59944274272589,140.48209283165573
9,40.59949563717603,140.48218844153345
10,40.59954853162616,140.4822840514112
11,40.5996014260763,140.48237966128895
12,40.599654363565165,140.48247523008
13,40.59970744278,140.4825706635732
14,40.59976052199484,140.4826660970664
15,40.59981360120968,140.4827615305596
16,40.59986668042452,140.48285696405281
17,40.59991975963936,140.482952397546
18,40.59989622423392,140.48304882854382
19,40.59984459930361,140.48314562526073
20,40.599792974373294,140.48324242197768
21,40.59974134944298,140.4833392186946
22,40.599689724512665,140.4834360154115
23,40.59963809958372,140.4835328121297
24,40.59958647465489,140.483629608848
25,40.59953484972606,140.48372640556627
26,40.59948322479723,140.48382320228455
27,40.5994273634785,140.4839124470332
28,40.5993415633791,140.48394832163225
29,40.5992557632797,140.48398419623132
30,40.599169963180294,140.48402007083035
31,40.599084192915605,140.48405606793344
32,40.59899843111612,140.48409209979536
33,40.59891266931663,140.48412813165731
34,40.598872139513716,140.48419724855532
35,40.59889385875341,140.48431189764233
36,40.59891557799309,140.48442654672934
37,40.59888153101441,140.48451712927505
38,40.598812168701215,140.48459247108931
39,40.59874104716427,140.48465651262072
40,40.598654720261095,140.48462288326752
41,40.59856839335792,140.4845892539143
42,40.59849487862538,140.48453836645575
43,40.59846697080349,140.48442604609178
44,40.598439062981605,140.4843137257278
45,40.598400226582804,140.48421000445967
46,40.59833783315845,140.48412481891881
47,40.5982754397341,140.48403963337796
48,40.59821304630975,140.48395444783708
49,40.5981506528864,140.48386926229497
50,40.59808825946328,140.48378407675256
51,40.59802586604017,140.48369889121017
52,40.59796347261742,140.48361370566727
53,40.59790107919555,140.4835285201233
54,40.59783868577368,140.4834433345793
55,40.59777629235181,140.48335814903533
56,40.597713697448654,140.48327321846776
57,40.59765104799767,140.48318835693095
58,40.59758839854669,140.48310349539415
59,40.597524882065606,140.48301979181377
60,40.5974590837185,140.48293913576472
61,40.597393285371396,140.48285847971567
62,40.597327487024295,140.48277782366662
63,40.59726522754583,140.48269270678665
64,40.59720641951483,140.4826032392723
65,40.59714761148384,140.48251377175794
66,40.59708880345284,140.48242430424358
67,40.59702423181906,140.48234222021946
68,40.59695744931804,140.48226296843714
69,40.59689066681702,140.48218371665482
70,40.59682388431599,140.48210446487246
71,40.59676045416356,140.48202079522122
72,40.596699739221755,140.48193354734877
73,40.59663902427995,140.48184629947636
74,40.59657830933815,140.48175905160394
75,40.596516998034495,140.48167253576904
76,40.59645466702595,140.48158727162766
77,40.596392336017416,140.48150200748628
78,40.59633000500888,140.48141674334488
79,40.5962676740015,140.48133147920203
80,40.59620534299417,140.48124621505914
81,40.59614301198683,140.48116095091623
82,40.5960807680575,140.48107557747966
83,40.596018590727176,140.48099012045307
84,40.595956413396856,140.4809046634265
85,40.59589543177297,140.48081785414865
86,40.595840161589095,140.4807245856751
87,40.59578489140521,140.4806313172015
88,40.59573272979104,140.4805353402394
89,40.59568863176142,140.48043233749758
90,40.5956445337318,140.4803293347557
91,40.59560363809445,140.48022456076484
92,40.595578209723506,140.48011123180075
93,40.595552781352566,140.47999790283666
94,40.59552735298162,140.47988457387257
95,40.59550192461101,140.47977124490836
96,40.595476496240394,140.47965791594413
97,40.59545106786978,140.47954458697993
98,40.59542563949944,140.4794312580156
99,40.59540021112917,140.47931792905126
100,40.59537478275889,140.47920460008692
101,40.595349354388816,140.47909127112248
102,40.59532392601888,140.47897794215802
103,40.59529849764893,140.47886461319354
104,40.595273165979584,140.47875124706772
105,40.595247962567164,140.47863783165369
106,40.59522275915474,140.47852441623968
107,40.59522202466356,140.47842120384357
108,40.595292518900685,140.4783476923068
109,40.595363013137806,140.4782741807701
110,40.595433507374935,140.47820066923336
111,40.59550893461423,140.47813680314593
112,40.595587515692074,140.4780791037271
113,40.595666096769925,140.47802140430832
114,40.59574467784777,140.47796370488953
115,40.595813172232624,140.47788711437715
116,40.59588135950379,140.47780994867992
