,longitude,latitude
0,40.599459043898875,140.48346831461853
1,40.599522075184694,140.48338413115277
2,40.59958510647051,140.48329994768704
3,40.59964813775633,140.4832157642213
4,40.59971116904215,140.48313158075555
5,40.59977420032797,140.48304739728982
6,40.59983707756777,140.48296310755512
7,40.59985451120815,140.4828474684668
8,40.59987194484853,140.48273182937845
9,40.59988937848891,140.4826161902901
10,40.59990681212929,140.48250055120175
11,40.59992424576967,140.4823849121134
12,40.59994167941005,140.48226927302505
13,40.59995911305043,140.48215363393672
14,40.59997654669081,140.48203799484835
15,40.59999398033119,140.48192235576002
16,40.60001141397157,140.48180671667166
17,40.60002884761195,140.48169107758332
18,40.60004628125233,140.48157543849496
19,40.60006371489272,140.48145979940662
20,40.6000811485331,140.4813441603183
21,40.60009858217348,140.48122852122992
22,40.60011601581386,140.4811128821416
23,40.60013344945424,140.48099724305322
24,40.60015088309462,140.4808816039649
25,40.600168316735,140.48076596487655
26,40.60018575037538,140.4806503257882
27,40.60020318401576,140.48053468669985
28,40.60022061765614,140.4804190476115
29,40.60023805129652,140.48030340852316
30,40.6002554849369,140.4801877694348
31,40.60027291857728,140.48007213034646
32,40.60029035221767,140.47995649125812
33,40.60030778585805,140.47984085216976
34,40.60032521949843,140.47972521308142
35,40.60034265313881,140.47960957399306
36,40.60036008677919,140.47949393490472
37,40.60037752041957,140.47937829581636
38,40.60039495405995,140.47926265672803
39,40.60041238770033,140.4791470176397
40,40.60042982134071,140.47903137855133
41,40.60044725498109,140.478915739463
42,40.60046468862147,140.47880010037463
43,40.60048212226185,140.4786844612863
44,40.60049955590223,140.47856882219796
45,40.60051698954262,140.4784531831096
46,40.600534423183,140.47833754402126
47,40.60055185682338,140.4782219049329
48,40.60048357979419,140.47816118658918
49,40.60040310612097,140.47810828347747
50,40.60032263244776,140.4780553803658
51,40.60024215877455,140.4780024772541
52,40.600161685101334,140.4779495741424
53,40.60008121142812,140.47789667103072
54,40.600000737754904,140.477843767919
55,40.599920264081696,140.47779086480733
56,40.59983979040848,140.47773796169565
57,40.599759316735266,140.47768505858394
58,40.59967884306205,140.47763215547226
59,40.599598369388836,140.47757925236058
60,40.59951789571563,140.47752634924888
61,40.59944187135943,140.47746612237023
62,40.599384362525434,140.47737541814666
63,40.599326853691444,140.4772847139231
64,40.59926934485745,140.4771940096995
65,40.59921183602345,140.47710330547594
66,40.59915432718945,140.47701260125237
67,40.599096818355456,140.4769218970288
68,40.59903930952146,140.4768311928052
69,40.59898180068747,140.47674048858164
70,40.59892429185347,140.47664978435807
71,40.598866783019474,140.47655908013448
72,40.59880927418548,140.4764683759109
73,40.59875176535148,140.47637767168735
74,40.59869425651748,140.47628696746375
75,40.598636747683486,140.47619626324018
76,40.598579238849496,140.47610555901662
77,40.5985217300155,140.47601485479305
78,40.5984642211815,140.47592415056945
79,40.598406712347504,140.4758334463459
80,40.59834491056049,140.47577995707766
81,40.59826950524587,140.47584439471677
82,40.59819409993124,140.47590883235586
83,40.598118694616616,140.47597326999497
84,40.598043289302,140.47603770763405
85,40.59796788398737,140.47610214527316
86,40.59789247867275,140.47616658291224
87,40.59781707335812,140.47623102055132
88,40.5977416680435,140.47629545819044
89,40.59766626272888,140.47635989582952
90,40.597590857414254,140.47642433346863
91,40.59751545209963,140.4764887711077
92,40.597440046785,140.47655320874682
93,40.59736464147038,140.4766176463859
94,40.59728923615576,140.47668208402501
95,40.597213830841135,140.4767465216641
96,40.59713842552651,140.4768109593032
97,40.597063020211884,140.4768753969423
98,40.59698761489726,140.4769398345814
99,40.59691220958264,140.47700427222048
100,40.596836804268015,140.4770687098596
101,40.59676139895339,140.47713314749868
102,40.596685993638765,140.4771975851378
103,40.59661058832414,140.47726202277687
104,40.596535183009514,140.47732646041598
105,40.596459777694896,140.47739089805506
106,40.59638437238027,140.47745533569417
107,40.596308967065646,140.47751977333326
108,40.59623356175102,140.47758421097237
109,40.596158156436395,140.47764864861145
110,40.59608275112178,140.47771308625053
111,40.59600734580715,140.47777752388964
112,40.59593194049253,140.47784196152872
113,40.5958565351779,140.47790639916784
114,40.595781129863276,140.47797083680692
115,40.59570572454866,140.47803527444603
